date,value,amount_deposited,amount_bought,amount_sold,cumNet,amount_return_cum,percent_return_cum
2016-09-04,158989.72,0.0,20.0,0.0,30649.0,128340.72,418.74
2016-09-05,158949.48,0.0,0.0,0.0,30649.0,128300.48,418.61
2016-09-06,157342.8,0.0,0.0,0.0,30649.0,126693.8,413.37
2016-09-07,158315.39,0.0,0.0,0.0,30649.0,127666.39,416.54
2016-09-08,155891.46,0.0,0.0,0.0,30649.0,125242.46,408.63
2016-09-09,152328.32,0.0,0.0,0.0,30649.0,121679.32,397.01
2016-09-10,152328.32,0.0,0.0,0.0,30649.0,121679.32,397.01
2016-09-11,152328.32,0.0,0.0,0.0,30649.0,121679.32,397.01
2016-09-12,154962.14,0.0,0.0,0.0,30649.0,124313.14,405.6
2016-09-13,158363.48,0.0,0.0,0.0,30649.0,127714.48,416.7
2016-09-14,161592.22,0.0,0.0,0.0,30649.0,130943.22,427.23
2016-09-15,166411.51,0.0,0.0,0.0,30649.0,135762.51,442.96
2016-09-16,165428.27,0.0,0.0,0.0,30649.0,134779.27,439.75
2016-09-17,165428.27,0.0,0.0,0.0,30649.0,134779.27,439.75
2016-09-18,165428.27,0.0,0.0,0.0,30649.0,134779.27,439.75
2016-09-19,166554.87,0.0,0.0,-329.0,30320.0,136234.87,449.32
2016-09-20,168642.52,0.0,93.0,0.0,30413.0,138229.52,454.51
2016-09-21,168265.41,0.0,0.0,0.0,30413.0,137852.41,453.27
2016-09-22,168751.46,0.0,0.0,0.0,30413.0,138338.46,454.87
2016-09-23,166515.54,0.0,0.0,0.0,30413.0,136102.54,447.51
2016-09-24,166515.54,0.0,0.0,0.0,30413.0,136102.54,447.51
2016-09-25,166515.54,0.0,0.0,0.0,30413.0,136102.54,447.51
2016-09-26,167791.28,0.0,0.0,0.0,30413.0,137378.28,451.71
2016-09-27,167830.42,0.0,71.0,0.0,30484.0,137346.42,450.55
2016-09-28,168859.32,0.0,0.0,0.0,30484.0,138375.32,453.93
2016-09-29,167573.73,0.0,0.0,0.0,30484.0,137089.73,449.71
2016-09-30,168897.49,0.0,0.0,0.0,30484.0,138413.49,454.05
2016-10-01,168897.49,0.0,0.0,0.0,30484.0,138413.49,454.05
2016-10-02,168897.49,0.0,0.0,0.0,30484.0,138413.49,454.05
2016-10-03,169961.26,0.0,0.0,0.0,30484.0,139477.26,457.54
2016-10-04,171939.78,0.0,0.0,0.0,30484.0,141455.78,464.03
2016-10-05,171838.85,0.0,0.0,0.0,30484.0,141354.85,463.7
2016-10-06,177313.34,0.0,0.0,0.0,30484.0,146829.34,481.66
2016-10-07,177148.73,0.0,0.0,0.0,30484.0,146664.73,481.12
2016-10-08,177148.73,0.0,0.0,0.0,30484.0,146664.73,481.12
2016-10-09,177314.19,0.0,38.0,0.0,30522.0,146792.19,480.94
2016-10-10,180781.96,0.0,0.0,0.0,30522.0,150259.96,492.3
2016-10-11,181287.85,0.0,0.0,0.0,30522.0,150765.85,493.96
2016-10-12,183733.46,0.0,0.0,0.0,30522.0,153211.46,501.97
2016-10-13,182612.49,0.0,0.0,0.0,30522.0,152090.49,498.3
2016-10-14,182732.96,0.0,0.0,0.0,30522.0,152210.96,498.69
2016-10-15,182732.96,0.0,0.0,0.0,30522.0,152210.96,498.69
2016-10-16,182732.96,0.0,0.0,0.0,30522.0,152210.96,498.69
2016-10-17,182256.53,0.0,0.0,0.0,30522.0,151734.53,497.13
2016-10-18,181096.84,0.0,0.0,0.0,30522.0,150574.84,493.33
2016-10-19,181122.96,0.0,0.0,0.0,30522.0,150600.96,493.42
2016-10-20,181478.18,0.0,0.0,0.0,30522.0,150956.18,494.58
2016-10-21,181465.0,0.0,0.0,0.0,30522.0,150943.0,494.54
2016-10-22,181465.0,0.0,0.0,0.0,30522.0,150943.0,494.54
2016-10-23,181465.0,0.0,0.0,0.0,30522.0,150943.0,494.54
2016-10-24,183254.75,0.0,0.0,0.0,30522.0,152732.75,500.4
2016-10-25,184167.87,0.0,0.0,0.0,30522.0,153645.87,503.39
2016-10-26,180334.64,0.0,0.0,0.0,30522.0,149812.64,490.83
2016-10-27,180049.36,0.0,0.0,0.0,30522.0,149527.36,489.9
2016-10-28,179121.2,0.0,0.0,0.0,30522.0,148599.2,486.86
2016-10-29,179121.2,0.0,0.0,0.0,30522.0,148599.2,486.86
2016-10-30,179121.2,0.0,0.0,0.0,30522.0,148599.2,486.86
2016-10-31,177850.82,0.0,0.0,0.0,30522.0,147328.82,482.7
2016-11-01,174974.65,0.0,0.0,0.0,30522.0,144452.65,473.27
2016-11-02,174445.28,0.0,0.0,0.0,30522.0,143923.28,471.54
2016-11-03,171371.96,0.0,0.0,0.0,30522.0,140849.96,461.47
2016-11-04,167531.84,0.0,0.0,0.0,30522.0,137009.84,448.89
2016-11-05,167531.84,0.0,0.0,0.0,30522.0,137009.84,448.89
2016-11-06,167531.84,0.0,0.0,0.0,30522.0,137009.84,448.89
2016-11-07,168611.42,0.0,0.0,0.0,30522.0,138089.42,452.43
2016-11-08,170662.82,0.0,0.0,0.0,30522.0,140140.82,459.15
2016-11-09,171388.58,0.0,0.0,0.0,30522.0,140866.58,461.52
2016-11-10,168537.6,0.0,0.0,0.0,30522.0,138015.6,452.18
2016-11-11,167968.54,0.0,0.0,0.0,30522.0,137446.54,450.32
2016-11-12,167968.54,0.0,0.0,0.0,30522.0,137446.54,450.32
2016-11-13,167968.54,0.0,0.0,0.0,30522.0,137446.54,450.32
2016-11-14,165268.2,0.0,0.0,0.0,30522.0,134746.2,441.47
2016-11-15,167260.41,0.0,0.0,0.0,30522.0,136738.41,448.0
2016-11-16,171326.84,0.0,31.0,0.0,30553.0,140773.84,460.75
2016-11-17,171763.03,0.0,0.0,0.0,30553.0,141210.03,462.18
2016-11-18,171969.89,0.0,0.0,0.0,30553.0,141416.89,462.86
2016-11-19,171969.89,0.0,0.0,0.0,30553.0,141416.89,462.86
2016-11-20,171969.89,0.0,0.0,0.0,30553.0,141416.89,462.86
2016-11-21,174920.97,0.0,0.0,0.0,30553.0,144367.97,472.52
2016-11-22,172362.59,0.0,0.0,0.0,30553.0,141809.59,464.14
2016-11-23,172640.23,0.0,0.0,0.0,30553.0,142087.23,465.05
2016-11-24,172680.63,0.0,0.0,0.0,30553.0,142127.63,465.18
2016-11-25,173368.7,0.0,0.0,0.0,30553.0,142815.7,467.44
2016-11-26,173368.7,0.0,0.0,0.0,30553.0,142815.7,467.44
2016-11-27,173368.7,0.0,0.0,0.0,30553.0,142815.7,467.44
2016-11-28,172310.68,0.0,0.0,0.0,30553.0,141757.68,463.97
2016-11-29,172977.71,0.0,0.0,0.0,30553.0,142424.71,466.16
2016-11-30,170772.38,0.0,0.0,0.0,30553.0,140219.38,458.94
2016-12-01,169523.15,0.0,0.0,0.0,30553.0,138970.15,454.85
2016-12-02,169048.92,0.0,0.0,0.0,30553.0,138495.92,453.3
2016-12-03,169048.92,0.0,0.0,0.0,30553.0,138495.92,453.3
2016-12-04,169048.92,0.0,0.0,0.0,30553.0,138495.92,453.3
2016-12-05,167715.98,0.0,0.0,0.0,30553.0,137162.98,448.93
2016-12-06,168456.01,0.0,0.0,0.0,30553.0,137903.01,451.36
2016-12-07,170816.0,0.0,0.0,0.0,30553.0,140263.0,459.08
2016-12-08,172487.73,0.0,0.0,0.0,30553.0,141934.73,464.55
2016-12-09,174669.44,0.0,0.0,0.0,30553.0,144116.44,471.69
2016-12-10,174669.44,0.0,0.0,0.0,30553.0,144116.44,471.69
2016-12-11,174680.16,0.0,10.0,0.0,30563.0,144117.16,471.54
2016-12-12,173647.83,0.0,0.0,0.0,30563.0,143084.83,468.16
2016-12-13,174847.62,0.0,0.0,0.0,30563.0,144284.62,472.09
2016-12-14,174885.52,0.0,0.0,0.0,30563.0,144322.52,472.21
2016-12-15,177549.86,0.0,0.0,0.0,30563.0,146986.86,480.93
2016-12-16,178829.96,0.0,0.0,0.0,30563.0,148266.96,485.12
2016-12-17,178829.96,0.0,0.0,0.0,30563.0,148266.96,485.12
2016-12-18,178829.96,0.0,0.0,0.0,30563.0,148266.96,485.12
2016-12-19,178847.01,0.0,0.0,0.0,30563.0,148284.01,485.17
2016-12-20,180536.4,0.0,0.0,0.0,30563.0,149973.4,490.7
2016-12-21,180759.87,0.0,0.0,0.0,30563.0,150196.87,491.43
2016-12-22,179749.1,0.0,0.0,0.0,30563.0,149186.1,488.13
2016-12-23,181058.73,0.0,10.0,0.0,30573.0,150485.73,492.22
2016-12-24,181058.73,0.0,0.0,0.0,30573.0,150485.73,492.22
2016-12-25,181058.73,0.0,0.0,0.0,30573.0,150485.73,492.22
2016-12-26,181058.73,0.0,0.0,0.0,30573.0,150485.73,492.22
2016-12-27,182254.5,0.0,0.0,0.0,30573.0,151681.5,496.13
2016-12-28,181377.54,0.0,0.0,0.0,30573.0,150804.54,493.26
2016-12-29,181660.82,0.0,0.0,0.0,30573.0,151087.82,494.19
2016-12-30,179527.82,0.0,0.0,0.0,30573.0,148954.82,487.21
2016-12-31,179527.82,0.0,0.0,0.0,30573.0,148954.82,487.21
2017-01-01,179527.82,0.0,0.0,0.0,30573.0,148954.82,487.21
2017-01-02,179527.82,0.0,0.0,0.0,30573.0,148954.82,487.21
2017-01-03,180352.68,0.0,0.0,0.0,30573.0,149779.68,489.91
2017-01-04,181379.15,0.0,0.0,0.0,30573.0,150806.15,493.27
2017-01-05,180626.45,0.0,0.0,0.0,30573.0,150053.45,490.8
2017-01-06,180723.57,0.0,0.0,0.0,30573.0,150150.57,491.12
2017-01-07,180723.57,0.0,0.0,0.0,30573.0,150150.57,491.12
2017-01-08,180723.57,0.0,0.0,0.0,30573.0,150150.57,491.12
2017-01-09,184128.55,0.0,0.0,0.0,30573.0,153555.55,502.26
2017-01-10,185434.61,0.0,0.0,0.0,30573.0,154861.61,506.53
2017-01-11,186206.62,0.0,0.0,0.0,30573.0,155633.62,509.06
2017-01-12,184770.61,0.0,0.0,0.0,30573.0,154197.61,504.36
2017-01-13,185421.56,0.0,0.0,0.0,30573.0,154848.56,506.49
2017-01-14,185421.56,0.0,0.0,0.0,30573.0,154848.56,506.49
2017-01-15,185421.56,0.0,0.0,0.0,30573.0,154848.56,506.49
2017-01-16,185351.93,0.0,0.0,0.0,30573.0,154778.93,506.26
2017-01-17,188173.59,0.0,0.0,0.0,30573.0,157600.59,515.49
2017-01-18,182868.04,0.0,0.0,0.0,30573.0,152295.04,498.14
2017-01-19,183866.71,0.0,0.0,0.0,30573.0,153293.71,501.4
2017-01-20,183091.14,0.0,0.0,0.0,30573.0,152518.14,498.87
2017-01-21,183091.14,0.0,0.0,0.0,30573.0,152518.14,498.87
2017-01-22,183091.14,0.0,0.0,0.0,30573.0,152518.14,498.87
2017-01-23,182017.19,0.0,0.0,0.0,30573.0,151444.19,495.35
2017-01-24,180192.68,0.0,0.0,0.0,30573.0,149619.68,489.39
2017-01-25,182150.87,0.0,0.0,0.0,30573.0,151577.87,495.79
2017-01-26,180811.0,0.0,0.0,0.0,30573.0,150238.0,491.41
2017-01-27,181429.08,0.0,0.0,0.0,30573.0,150856.08,493.43
2017-01-28,181446.23,0.0,16.0,0.0,30589.0,150857.23,493.17
2017-01-29,181446.23,0.0,0.0,0.0,30589.0,150857.23,493.17
2017-01-30,180419.14,0.0,0.0,0.0,30589.0,149830.14,489.82
2017-01-31,181262.26,0.0,0.0,0.0,30589.0,150673.26,492.57
2017-02-01,187832.23,0.0,0.0,0.0,30589.0,157243.23,514.05
2017-02-02,185963.52,0.0,0.0,0.0,30589.0,155374.52,507.94
2017-02-03,189135.07,0.0,0.0,0.0,30589.0,158546.07,518.31
2017-02-04,189135.07,0.0,0.0,0.0,30589.0,158546.07,518.31
2017-02-05,189135.07,0.0,0.0,0.0,30589.0,158546.07,518.31
2017-02-06,190844.84,0.0,0.0,0.0,30589.0,160255.84,523.9
2017-02-07,192212.79,0.0,0.0,0.0,30589.0,161623.79,528.37
2017-02-08,192167.57,0.0,0.0,0.0,30589.0,161578.57,528.22
2017-02-09,192257.43,0.0,0.0,0.0,30589.0,161668.43,528.52
2017-02-10,194746.82,0.0,0.0,0.0,30589.0,164157.82,536.66
2017-02-11,194757.62,0.0,10.0,0.0,30599.0,164158.62,536.48
2017-02-12,194768.42,0.0,10.0,0.0,30609.0,164159.42,536.31
2017-02-13,195967.06,0.0,10.0,0.0,30619.0,165348.06,540.02
2017-02-14,197535.14,0.0,0.0,0.0,30619.0,166916.14,545.14
2017-02-15,199040.98,0.0,0.0,0.0,30619.0,168421.98,550.06
2017-02-16,199248.01,0.0,0.0,0.0,30619.0,168629.01,550.73
2017-02-17,199168.19,0.0,0.0,0.0,30619.0,168549.19,550.47
2017-02-18,199168.19,0.0,0.0,0.0,30619.0,168549.19,550.47
2017-02-19,199168.19,0.0,0.0,0.0,30619.0,168549.19,550.47
2017-02-20,199194.43,0.0,10.0,0.0,30629.0,168565.43,550.35
2017-02-21,200999.67,0.0,0.0,0.0,30629.0,170370.67,556.24
2017-02-22,201228.49,0.0,0.0,0.0,30629.0,170599.49,556.99
2017-02-23,201472.63,0.0,0.0,0.0,30629.0,170843.63,557.78
2017-02-24,199573.6,0.0,10.0,0.0,30639.0,168934.6,551.37
2017-02-25,199573.6,0.0,0.0,0.0,30639.0,168934.6,551.37
2017-02-26,199573.6,0.0,0.0,0.0,30639.0,168934.6,551.37
2017-02-27,201980.55,0.0,0.0,0.0,30639.0,171341.55,559.23
2017-02-28,201300.42,0.0,0.0,0.0,30639.0,170661.42,557.01
2017-03-01,205984.31,0.0,0.0,0.0,30639.0,175345.31,572.29
2017-03-02,206598.67,0.0,0.0,0.0,30639.0,175959.67,574.3
2017-03-03,207458.77,0.0,0.0,0.0,30639.0,176819.77,577.11
2017-03-04,207458.77,0.0,0.0,0.0,30639.0,176819.77,577.11
2017-03-05,207458.77,0.0,0.0,0.0,30639.0,176819.77,577.11
2017-03-06,206272.32,0.0,0.0,0.0,30639.0,175633.32,573.23
2017-03-07,207439.38,0.0,0.0,0.0,30639.0,176800.38,577.04
2017-03-08,207405.27,0.0,0.0,0.0,30639.0,176766.27,576.93
2017-03-09,206897.22,0.0,0.0,0.0,30639.0,176258.22,575.27
2017-03-10,208207.42,0.0,0.0,0.0,30639.0,177568.42,579.55
2017-03-11,208207.42,0.0,0.0,0.0,30639.0,177568.42,579.55
2017-03-12,208207.42,0.0,0.0,0.0,30639.0,177568.42,579.55
2017-03-13,207966.84,0.0,0.0,0.0,30639.0,177327.84,578.77
2017-03-14,207320.9,0.0,0.0,0.0,30639.0,176681.9,576.66
2017-03-15,210115.11,0.0,10.0,0.0,30649.0,179466.11,585.55
2017-03-16,208905.62,0.0,0.0,0.0,30649.0,178256.62,581.61
2017-03-17,207540.9,0.0,0.0,0.0,30649.0,176891.9,577.15
2017-03-18,207540.9,0.0,0.0,0.0,30649.0,176891.9,577.15
2017-03-19,207540.9,0.0,0.0,0.0,30649.0,176891.9,577.15
2017-03-20,208729.65,0.0,0.0,0.0,30649.0,178080.65,581.03
2017-03-21,206672.75,0.0,0.0,0.0,30649.0,176023.75,574.32
2017-03-22,206540.07,0.0,0.0,0.0,30649.0,175891.07,573.89
2017-03-23,206566.56,0.0,0.0,0.0,30649.0,175917.56,573.97
2017-03-24,206044.65,0.0,0.0,0.0,30649.0,175395.65,572.27
2017-03-25,206044.65,0.0,0.0,0.0,30649.0,175395.65,572.27
2017-03-26,205949.76,0.0,0.0,-88.0,30561.0,175388.76,573.9
2017-03-27,205852.41,0.0,10.0,0.0,30571.0,175281.41,573.36
2017-03-28,212152.05,0.0,0.0,0.0,30571.0,181581.05,593.97
2017-03-29,212058.29,0.0,0.0,0.0,30571.0,181487.29,593.66
2017-03-30,211231.8,0.0,0.0,0.0,30571.0,180660.8,590.95
2017-03-31,210183.22,0.0,0.0,0.0,30571.0,179612.22,587.52
2017-04-01,210183.22,0.0,0.0,0.0,30571.0,179612.22,587.52
2017-04-02,210183.22,0.0,0.0,0.0,30571.0,179612.22,587.52
2017-04-03,209526.98,0.0,0.0,0.0,30571.0,178955.98,585.38
2017-04-04,211384.65,0.0,0.0,0.0,30571.0,180813.65,591.45
2017-04-05,216190.07,0.0,0.0,0.0,30571.0,185619.07,607.17
2017-04-06,215361.28,0.0,0.0,0.0,30571.0,184790.28,604.46
2017-04-07,214222.4,0.0,0.0,0.0,30571.0,183651.4,600.74
2017-04-08,214222.4,0.0,0.0,0.0,30571.0,183651.4,600.74
2017-04-09,214222.4,0.0,0.0,0.0,30571.0,183651.4,600.74
2017-04-10,217581.59,0.0,0.0,0.0,30571.0,187010.59,611.73
2017-04-11,216037.68,0.0,0.0,0.0,30571.0,185466.68,606.68
2017-04-12,213125.98,0.0,0.0,0.0,30571.0,182554.98,597.15
2017-04-13,212223.0,0.0,0.0,0.0,30571.0,181652.0,594.2
2017-04-14,212223.0,17.0,0.0,0.0,30571.0,181652.0,594.2
2017-04-15,212223.0,0.0,0.0,0.0,30571.0,181652.0,594.2
2017-04-16,212223.0,0.0,0.0,0.0,30571.0,181652.0,594.2
2017-04-17,212814.07,0.0,0.0,0.0,30571.0,182243.07,596.13
2017-04-18,206898.22,0.0,0.0,0.0,30571.0,176327.22,576.78
2017-04-19,206995.48,0.0,0.0,0.0,30571.0,176424.48,577.1
2017-04-20,208762.9,0.0,0.0,0.0,30571.0,178191.9,582.88
2017-04-21,207836.75,0.0,0.0,0.0,30571.0,177265.75,579.85
2017-04-22,207836.75,0.0,0.0,0.0,30571.0,177265.75,579.85
2017-04-23,207836.75,0.0,0.0,0.0,30571.0,177265.75,579.85
2017-04-24,210642.75,0.0,0.0,0.0,30571.0,180071.75,589.03
2017-04-25,212181.75,0.0,0.0,0.0,30571.0,181610.75,594.06
2017-04-26,211186.45,0.0,0.0,0.0,30571.0,180615.45,590.81
2017-04-27,210450.74,0.0,0.0,0.0,30571.0,179879.74,588.4
2017-04-28,209525.2,0.0,0.0,0.0,30571.0,178954.2,585.37
2017-04-29,209525.2,0.0,0.0,0.0,30571.0,178954.2,585.37
2017-04-30,209525.2,0.0,0.0,0.0,30571.0,178954.2,585.37
2017-05-01,213045.56,0.0,0.0,0.0,30571.0,182474.56,596.89
2017-05-02,213073.91,0.0,0.0,0.0,30571.0,182502.91,596.98
2017-05-03,213378.94,0.0,0.0,0.0,30571.0,182807.94,597.98
2017-05-04,211639.82,0.0,0.0,0.0,30571.0,181068.82,592.29
2017-05-05,215192.81,0.0,0.0,0.0,30571.0,184621.81,603.91
2017-05-06,215192.81,0.0,0.0,0.0,30571.0,184621.81,603.91
2017-05-07,215192.81,0.0,0.0,0.0,30571.0,184621.81,603.91
2017-05-08,219113.42,0.0,0.0,0.0,30571.0,188542.42,616.74
2017-05-09,218896.43,0.0,0.0,0.0,30571.0,188325.43,616.03
2017-05-10,218841.79,0.0,0.0,0.0,30571.0,188270.79,615.85
2017-05-11,219599.79,0.0,0.0,0.0,30571.0,189028.79,618.33
2017-05-12,222042.29,0.0,0.0,0.0,30571.0,191471.29,626.32
2017-05-13,222061.29,0.0,19.0,0.0,30590.0,191471.29,625.93
2017-05-14,222061.29,0.0,0.0,0.0,30590.0,191471.29,625.93
2017-05-15,221818.93,0.0,0.0,0.0,30590.0,191228.93,625.14
2017-05-16,221194.67,0.0,0.0,0.0,30590.0,190604.67,623.09
2017-05-17,212474.76,0.0,0.0,0.0,30590.0,181884.76,594.59
2017-05-18,216330.27,0.0,0.0,0.0,30590.0,185740.27,607.19
2017-05-19,216858.97,0.0,0.0,0.0,30590.0,186268.97,608.92
2017-05-20,216858.97,0.0,0.0,0.0,30590.0,186268.97,608.92
2017-05-21,216858.97,0.0,0.0,0.0,30590.0,186268.97,608.92
2017-05-22,217557.14,0.0,0.0,0.0,30590.0,186967.14,611.2
2017-05-23,217900.82,0.0,23.0,0.0,30613.0,187287.82,611.79
2017-05-24,216906.99,0.0,0.0,0.0,30613.0,186293.99,608.55
2017-05-25,218310.94,0.0,0.0,0.0,30613.0,187697.94,613.13
2017-05-26,218110.17,0.0,0.0,0.0,30613.0,187497.17,612.48
2017-05-27,218126.87,0.0,16.0,0.0,30629.0,187497.87,612.16
2017-05-28,218126.87,0.0,0.0,0.0,30629.0,187497.87,612.16
2017-05-29,218126.87,0.0,0.0,0.0,30629.0,187497.87,612.16
2017-05-30,219769.85,0.0,10.0,0.0,30639.0,189130.85,617.29
2017-05-31,217845.25,0.0,0.0,0.0,30639.0,187206.25,611.01
2017-06-01,218350.33,0.0,0.0,0.0,30639.0,187711.33,612.65
2017-06-02,221294.51,0.0,0.0,0.0,30639.0,190655.51,622.26
2017-06-03,221294.51,0.0,0.0,0.0,30639.0,190655.51,622.26
2017-06-04,221294.51,0.0,0.0,0.0,30639.0,190655.51,622.26
2017-06-05,218813.25,0.0,0.0,0.0,30639.0,188174.25,614.17
2017-06-06,219338.75,0.0,0.0,0.0,30639.0,188699.75,615.88
2017-06-07,220799.26,0.0,0.0,0.0,30639.0,190160.26,620.65
2017-06-08,224733.59,0.0,0.0,0.0,30639.0,194094.59,633.49
2017-06-09,217914.61,0.0,0.0,0.0,30639.0,187275.61,611.23
2017-06-10,217914.61,0.0,0.0,0.0,30639.0,187275.61,611.23
2017-06-11,217914.61,0.0,0.0,0.0,30639.0,187275.61,611.23
2017-06-12,215449.18,0.0,0.0,0.0,30639.0,184810.18,603.19
2017-06-13,215328.12,0.0,0.0,0.0,30639.0,184689.12,602.79
2017-06-14,213510.34,0.0,0.0,0.0,30639.0,182871.34,596.86
2017-06-15,212271.69,0.0,0.0,0.0,30639.0,181632.69,592.82
2017-06-16,211410.84,0.0,0.0,0.0,30639.0,180771.84,590.01
2017-06-17,211410.84,0.0,0.0,0.0,30639.0,180771.84,590.01
2017-06-18,211410.84,0.0,0.0,0.0,30639.0,180771.84,590.01
2017-06-19,216654.36,0.0,0.0,0.0,30639.0,186015.36,607.12
2017-06-20,216356.75,0.0,0.0,0.0,30639.0,185717.75,606.15
2017-06-21,216274.09,0.0,0.0,0.0,30639.0,185635.09,605.88
2017-06-22,216402.62,0.0,0.0,0.0,30639.0,185763.62,606.3
2017-06-23,217473.04,0.0,0.0,0.0,30639.0,186834.04,609.79
2017-06-24,217473.04,0.0,0.0,0.0,30639.0,186834.04,609.79
2017-06-25,217473.04,0.0,0.0,0.0,30639.0,186834.04,609.79
2017-06-26,215676.72,0.0,0.0,0.0,30639.0,185037.72,603.93
2017-06-27,211644.43,0.0,0.0,0.0,30639.0,181005.43,590.77
2017-06-28,211840.96,2430.0,0.0,0.0,30639.0,181201.96,591.41
2017-06-29,207787.26,0.0,0.0,0.0,30639.0,177148.26,578.18
2017-06-30,207949.02,0.0,0.0,0.0,30639.0,177310.02,578.71
2017-07-01,207949.02,0.0,0.0,0.0,30639.0,177310.02,578.71
2017-07-02,207949.02,0.0,0.0,0.0,30639.0,177310.02,578.71
2017-07-03,208656.02,0.0,0.0,0.0,30639.0,178017.02,581.01
2017-07-04,208649.71,0.0,0.0,0.0,30639.0,178010.71,580.99
2017-07-05,209564.82,0.0,305.0,0.0,30944.0,178620.82,577.24
2017-07-06,208004.39,0.0,335.0,0.0,31279.0,176725.39,565.0
2017-07-07,209526.64,0.0,0.0,0.0,31279.0,178247.64,569.86
2017-07-08,209526.64,0.0,0.0,0.0,31279.0,178247.64,569.86
2017-07-09,209526.64,0.0,0.0,0.0,31279.0,178247.64,569.86
2017-07-10,211668.67,0.0,0.0,0.0,31279.0,180389.67,576.71
2017-07-11,212555.04,0.0,0.0,0.0,31279.0,181276.04,579.55
2017-07-12,212713.46,0.0,0.0,0.0,31279.0,181434.46,580.05
2017-07-13,214243.0,0.0,0.0,0.0,31279.0,182964.0,584.94
2017-07-14,215554.45,0.0,0.0,0.0,31279.0,184275.45,589.13
2017-07-15,215554.45,0.0,0.0,0.0,31279.0,184275.45,589.13
2017-07-16,215554.45,0.0,0.0,0.0,31279.0,184275.45,589.13
2017-07-17,214362.54,0.0,0.0,0.0,31279.0,183083.54,585.32
2017-07-18,215294.3,0.0,238.0,0.0,31517.0,183777.3,583.11
2017-07-19,216940.27,0.0,0.0,0.0,31517.0,185423.27,588.33
2017-07-20,217386.52,0.0,0.0,0.0,31517.0,185869.52,589.74
2017-07-21,219210.02,0.0,0.0,0.0,31517.0,187693.02,595.53
2017-07-22,219210.02,0.0,0.0,0.0,31517.0,187693.02,595.53
2017-07-23,219210.02,0.0,0.0,0.0,31517.0,187693.02,595.53
2017-07-24,219338.45,0.0,0.0,0.0,31517.0,187821.45,595.94
2017-07-25,220515.44,0.0,306.0,0.0,31823.0,188692.44,592.94
2017-07-26,219708.73,0.0,0.0,0.0,31823.0,187885.73,590.41
2017-07-27,216717.04,0.0,0.0,0.0,31823.0,184894.04,581.01
2017-07-28,215770.07,0.0,0.0,0.0,31823.0,183947.07,578.03
2017-07-29,215770.07,0.0,0.0,0.0,31823.0,183947.07,578.03
2017-07-30,215770.07,0.0,0.0,0.0,31823.0,183947.07,578.03
2017-07-31,212844.84,0.0,0.0,0.0,31823.0,181021.84,568.84
2017-08-01,214409.52,0.0,0.0,0.0,31823.0,182586.52,573.76
2017-08-02,221164.89,0.0,0.0,0.0,31823.0,189341.89,594.98
2017-08-03,220975.18,0.0,0.0,0.0,31823.0,189152.18,594.39
2017-08-04,221894.46,0.0,0.0,0.0,31823.0,190071.46,597.28
2017-08-05,221894.46,0.0,0.0,0.0,31823.0,190071.46,597.28
2017-08-06,222033.11,0.0,135.0,0.0,31958.0,190075.11,594.77
2017-08-07,227547.13,0.0,314.0,0.0,32272.0,195275.13,605.09
2017-08-08,228298.27,0.0,0.0,0.0,32272.0,196026.27,607.42
2017-08-09,228871.72,0.0,181.0,0.0,32453.0,196418.72,605.24
2017-08-10,222227.95,0.0,0.0,0.0,32453.0,189774.95,584.77
2017-08-11,224745.04,0.0,0.0,0.0,32453.0,192292.04,592.52
2017-08-12,224745.04,0.0,0.0,0.0,32453.0,192292.04,592.52
2017-08-13,224745.04,0.0,0.0,0.0,32453.0,192292.04,592.52
2017-08-14,228309.01,0.0,171.0,0.0,32624.0,195685.01,599.82
2017-08-15,231650.05,0.0,0.0,0.0,32624.0,199026.05,610.06
2017-08-16,230569.64,0.0,0.0,0.0,32624.0,197945.64,606.75
2017-08-17,226973.57,0.0,0.0,0.0,32624.0,194349.57,595.73
2017-08-18,226986.21,0.0,0.0,0.0,32624.0,194362.21,595.76
2017-08-19,227036.21,0.0,50.0,0.0,32674.0,194362.21,594.85
2017-08-20,227036.21,0.0,0.0,0.0,32674.0,194362.21,594.85
2017-08-21,226118.61,0.0,0.0,0.0,32674.0,193444.61,592.04
2017-08-22,230852.55,0.0,0.0,0.0,32674.0,198178.55,606.53
2017-08-23,231073.53,0.0,0.0,0.0,32674.0,198399.53,607.21
2017-08-24,230485.61,0.0,0.0,0.0,32674.0,197811.61,605.41
2017-08-25,231071.18,0.0,0.0,0.0,32674.0,198397.18,607.2
2017-08-26,231071.18,0.0,0.0,0.0,32674.0,198397.18,607.2
2017-08-27,231245.15,0.0,165.0,0.0,32839.0,198406.15,604.18
2017-08-28,230902.46,0.0,0.0,0.0,32839.0,198063.46,603.13
2017-08-29,232261.27,0.0,0.0,0.0,32839.0,199422.27,607.27
2017-08-30,232628.83,0.0,0.0,0.0,32839.0,199789.83,608.39
2017-08-31,233253.15,0.0,0.0,0.0,32839.0,200414.15,610.29
2017-09-01,233636.17,0.0,0.0,0.0,32839.0,200797.17,611.46
2017-09-02,233636.17,0.0,0.0,0.0,32839.0,200797.17,611.46
2017-09-03,233636.17,0.0,0.0,0.0,32839.0,200797.17,611.46
2017-09-04,233582.5,0.0,0.0,0.0,32839.0,200743.5,611.3
2017-09-05,228992.06,0.0,0.0,0.0,32839.0,196153.06,597.32
