dayID,date,value,amount_bought,amount_sold,amount_ITM,amount_return_cum,percent_return_cum,amount_deposited,amount_return_day,percent_return_day,ind_out,ind_in,spy,nasdaq,dow,russell,ftse
20120525,2012-05-25,84898.45,0.0,0.0,18297.0,66601.45,364.0,0.0,-527.95,-2.89,0.0,0.0,132.1,2837.53,12454.83,766.41,24.89
20120526,2012-05-26,85191.99,16.0,0.0,18313.0,66878.99,365.2,0.0,277.54,1.2,0.0,0.0,132.5,2845.9,12486.3,769.1,24.93
20120527,2012-05-27,85485.25,16.0,0.0,18329.0,67156.25,366.39,0.0,277.26,1.19,0.0,0.0,132.9,2854.26,12517.76,771.78,24.98
20120528,2012-05-28,85865.92,0.0,0.0,18329.0,67536.92,368.47,0.0,380.67,2.08,0.0,0.0,133.3,2862.62,12549.23,774.47,25.03
20120529,2012-05-29,86361.72,0.0,0.0,18329.0,68032.72,371.18,0.0,495.8,2.71,0.0,0.0,133.7,2870.99,12580.69,777.16,25.08
20120530,2012-05-30,87813.38,0.0,0.0,18329.0,69484.38,379.1,0.0,1451.66,7.92,0.0,0.0,131.76,2837.36,12419.86,762.0,24.67
20120531,2012-05-31,88019.19,0.0,0.0,18329.0,69690.19,380.22,0.0,205.81,1.12,0.0,0.0,131.47,2827.34,12393.45,761.82,24.69
20120601,2012-06-01,85743.35,0.0,0.0,18329.0,67414.35,367.8,0.0,-2275.85,-12.42,0.0,0.0,128.16,2747.48,12118.57,737.42,24.5
20120602,2012-06-02,86001.27,0.0,0.0,18329.0,67672.27,369.21,0.0,257.92,1.41,0.0,0.0,128.14,2751.66,12112.87,737.36,24.63
20120603,2012-06-03,86259.61,0.0,0.0,18329.0,67930.61,370.62,0.0,258.34,1.41,0.0,0.0,128.12,2755.83,12107.16,737.3,24.75
20120604,2012-06-04,86277.07,13.0,0.0,18342.0,67935.07,370.38,0.0,4.46,-0.24,0.0,0.0,128.1,2760.01,12101.46,737.24,24.88
20120605,2012-06-05,86170.24,0.0,0.0,18342.0,67828.24,369.8,0.0,-106.83,-0.58,0.0,0.0,129.07,2778.11,12127.95,746.09,25.01
20120606,2012-06-06,86970.56,0.0,0.0,18342.0,68628.56,374.16,0.0,800.32,4.36,0.0,0.0,131.97,2844.72,12414.79,765.17,25.14
20120607,2012-06-07,86866.97,0.0,0.0,18342.0,68524.97,373.6,0.0,-103.59,-0.56,0.0,0.0,132.05,2831.02,12460.96,760.34,25.38
20120608,2012-06-08,87921.82,0.0,0.0,18342.0,69579.82,379.35,0.0,1054.85,5.75,0.0,0.0,133.1,2858.42,12554.2,769.19,25.33
20120609,2012-06-09,87473.64,0.0,0.0,18342.0,69131.64,376.9,0.0,-448.18,-2.44,0.0,0.0,132.54,2842.19,12506.54,763.13,25.32
20120610,2012-06-10,87025.74,0.0,0.0,18342.0,68683.74,374.46,0.0,-447.9,-2.44,0.0,0.0,131.97,2825.96,12458.89,757.07,25.32
20120611,2012-06-11,86874.69,0.0,0.0,18342.0,68532.69,373.64,0.0,-151.04,-0.82,0.0,0.0,131.41,2809.73,12411.23,751.01,25.32
20120612,2012-06-12,87183.58,0.0,0.0,18342.0,68841.58,375.32,0.0,308.89,1.68,0.0,0.0,132.92,2843.07,12573.8,761.53,25.52
20120613,2012-06-13,86997.3,0.0,0.0,18342.0,68655.3,374.31,0.0,-186.28,-1.02,0.0,0.0,132.07,2818.61,12496.38,752.38,25.55
20120614,2012-06-14,86933.74,0.0,0.0,18342.0,68591.74,373.96,0.0,-63.56,-0.35,0.0,0.0,133.47,2836.33,12651.91,762.34,25.54
20120615,2012-06-15,87136.35,0.0,0.0,18342.0,68794.35,375.06,0.0,202.61,1.1,0.0,0.0,134.14,2872.8,12767.17,771.32,25.81
20120616,2012-06-16,87322.52,0.0,0.0,18342.0,68980.52,376.08,0.0,186.17,1.01,0.0,0.0,134.23,2880.31,12758.72,771.72,25.75
20120617,2012-06-17,87507.34,0.0,0.0,18342.0,69165.34,377.09,0.0,184.82,1.01,0.0,0.0,134.31,2887.82,12750.27,772.13,25.69
20120618,2012-06-18,88129.66,0.0,0.0,18342.0,69787.66,380.48,0.0,622.32,3.39,0.0,0.0,134.4,2895.33,12741.82,772.53,25.62
20120619,2012-06-19,88328.6,0.0,0.0,18342.0,69986.6,381.56,0.0,198.94,1.08,0.0,0.0,135.7,2929.76,12837.33,786.43,26.08
20120620,2012-06-20,88271.6,0.0,0.0,18342.0,69929.6,381.25,0.0,-57.0,-0.31,0.0,0.0,135.48,2930.45,12824.39,784.05,26.23
20120621,2012-06-21,87601.05,0.0,0.0,18342.0,69259.05,377.6,0.0,-670.56,-3.66,0.0,0.0,132.44,2859.09,12573.57,764.83,26.01
20120622,2012-06-22,88190.3,0.0,0.0,18342.0,69848.3,380.81,0.0,589.25,3.21,0.0,0.0,133.46,2892.42,12640.78,775.16,25.73
20120623,2012-06-23,87690.71,0.0,0.0,18342.0,69348.71,378.09,0.0,-499.59,-2.72,0.0,0.0,132.75,2873.67,12594.74,770.74,25.63
20120624,2012-06-24,87190.79,0.0,0.0,18342.0,68848.79,375.36,0.0,-499.93,-2.73,0.0,0.0,132.03,2854.91,12548.7,766.32,25.54
20120625,2012-06-25,86749.81,0.0,0.0,18342.0,68407.81,372.96,0.0,-440.98,-2.4,0.0,0.0,131.32,2836.16,12502.66,761.9,25.44
20120626,2012-06-26,86572.15,0.0,0.0,18342.0,68230.15,371.99,0.0,-177.66,-0.97,0.0,0.0,131.98,2854.06,12534.67,765.02,25.42
20120627,2012-06-27,87367.8,0.0,0.0,18342.0,69025.8,376.33,0.0,795.65,4.34,0.0,0.0,133.17,2875.32,12627.01,776.24,25.67
20120628,2012-06-28,86628.18,0.0,0.0,18342.0,68286.18,372.29,0.0,-739.62,-4.03,0.0,0.0,132.79,2849.49,12602.26,775.89,25.52
20120629,2012-06-29,88364.67,0.0,0.0,18342.0,70022.67,381.76,0.0,1736.49,9.47,0.0,0.0,136.1,2935.05,12880.09,798.49,25.89
20120630,2012-06-30,88460.55,0.0,0.0,18342.0,70118.55,382.28,0.0,95.88,0.52,0.0,0.0,136.24,2940.44,12877.19,801.64,25.99
20120701,2012-07-01,88555.98,0.0,0.0,18342.0,70213.98,382.8,0.0,95.43,0.52,0.0,0.0,136.37,2945.84,12874.29,804.79,26.1
20120702,2012-07-02,88893.66,0.0,0.0,18342.0,70551.66,384.65,0.0,337.68,1.84,0.0,0.0,136.51,2951.23,12871.39,807.94,26.2
20120703,2012-07-03,89787.77,0.0,0.0,18342.0,71445.77,389.52,0.0,894.11,4.87,0.0,0.0,137.41,2976.08,12943.66,818.49,26.45
20120704,2012-07-04,90985.3,0.0,0.0,18342.0,72643.3,396.05,0.0,1197.53,6.53,0.0,0.0,137.1,2976.1,12920.17,817.96,26.41
20120705,2012-07-05,91939.8,0.0,0.0,18342.0,73597.8,401.25,0.0,954.5,5.2,0.0,0.0,136.79,2976.12,12896.67,817.43,26.49
20120706,2012-07-06,91419.82,0.0,0.0,18342.0,73077.82,398.42,0.0,-519.98,-2.83,0.0,0.0,135.49,2937.33,12772.47,807.14,26.34
20120707,2012-07-07,91830.34,0.0,0.0,18342.0,73488.34,400.66,0.0,410.52,2.24,0.0,0.0,135.43,2935.48,12760.41,806.36,26.29
20120708,2012-07-08,92241.78,0.0,0.0,18342.0,73899.78,402.9,0.0,411.44,2.24,0.0,0.0,135.38,2933.62,12748.35,805.58,26.24
20120709,2012-07-09,92291.09,20.0,0.0,18362.0,73929.09,402.62,0.0,29.31,-0.28,0.0,0.0,135.32,2931.77,12736.29,804.8,26.19
20120710,2012-07-10,91711.95,10.0,0.0,18372.0,73339.95,399.19,0.0,-589.14,-3.43,0.0,0.0,134.14,2902.33,12653.12,795.17,26.4
20120711,2012-07-11,91178.13,0.0,0.0,18372.0,72806.13,396.29,0.0,-533.82,-2.91,0.0,0.0,134.16,2887.98,12604.53,792.26,26.32
20120712,2012-07-12,90969.67,0.0,0.0,18372.0,72597.67,395.15,0.0,-208.46,-1.13,0.0,0.0,133.51,2866.19,12573.27,789.62,26.12
20120713,2012-07-13,91609.04,0.0,0.0,18372.0,73237.04,398.63,0.0,639.37,3.48,0.0,0.0,135.75,2908.47,12777.09,800.99,26.32
20120714,2012-07-14,91367.07,0.0,0.0,18372.0,72995.07,397.32,0.0,-241.97,-1.32,0.0,0.0,135.64,2904.63,12760.46,799.55,26.34
20120715,2012-07-15,91135.84,10.0,0.0,18382.0,72753.84,395.79,0.0,-241.23,-1.53,0.0,0.0,135.54,2900.78,12743.84,798.1,26.36
20120716,2012-07-16,90955.87,0.0,0.0,18382.0,72573.87,394.81,0.0,-179.97,-0.98,0.0,0.0,135.43,2896.94,12727.21,796.66,26.38
20120717,2012-07-17,90816.35,0.0,0.0,18382.0,72434.35,394.05,0.0,-139.52,-0.76,0.0,0.0,136.36,2910.04,12805.54,799.45,26.17
20120718,2012-07-18,90910.74,0.0,0.0,18382.0,72528.74,394.56,0.0,94.39,0.51,0.0,0.0,137.37,2942.6,12908.7,805.06,26.42
20120719,2012-07-19,91599.0,0.0,0.0,18382.0,73217.0,398.31,0.0,688.26,3.74,0.0,0.0,137.73,2965.9,12943.36,802.17,26.57
20120720,2012-07-20,90413.65,0.0,0.0,18382.0,72031.65,391.86,0.0,-1185.35,-6.45,0.0,0.0,136.47,2925.3,12822.57,791.54,26.33
20120721,2012-07-21,90515.54,0.0,0.0,18382.0,72133.54,392.41,0.0,101.89,0.55,0.0,0.0,136.01,2913.58,12788.87,787.33,26.14
20120722,2012-07-22,90618.12,0.0,0.0,18382.0,72236.12,392.97,0.0,102.58,0.56,0.0,0.0,135.55,2901.87,12755.16,783.11,25.95
20120723,2012-07-23,91014.34,0.0,0.0,18382.0,72632.34,395.13,0.0,396.22,2.16,0.0,0.0,135.09,2890.15,12721.46,778.9,25.75
20120724,2012-07-24,90614.32,0.0,0.0,18382.0,72232.32,392.95,0.0,-400.02,-2.18,0.0,0.0,133.93,2862.99,12617.32,767.75,25.65
20120725,2012-07-25,87495.07,0.0,0.0,18382.0,69113.07,375.98,0.0,-3119.25,-16.97,0.0,0.0,133.96,2854.24,12676.05,769.31,25.58
20120726,2012-07-26,86648.4,0.0,0.0,18382.0,68266.4,371.38,0.0,-846.67,-4.61,0.0,0.0,136.17,2893.25,12887.93,777.11,25.94
20120727,2012-07-27,88153.42,0.0,0.0,18382.0,69771.42,379.56,0.0,1505.02,8.19,0.0,0.0,138.68,2958.09,13075.66,796.0,26.18
20120728,2012-07-28,88498.84,0.0,0.0,18382.0,70116.84,381.44,0.0,345.42,1.88,0.0,0.0,138.68,2954.01,13074.78,794.53,26.3
20120729,2012-07-29,88843.69,0.0,0.0,18382.0,70461.69,383.32,0.0,344.85,1.88,0.0,0.0,138.68,2949.92,13073.89,793.05,26.41
20120730,2012-07-30,89342.47,0.0,0.0,18382.0,70960.47,386.03,0.0,498.78,2.71,0.0,0.0,138.68,2945.84,13073.01,791.58,26.52
20120731,2012-07-31,91461.17,0.0,0.0,18382.0,73079.17,397.56,0.0,2118.7,11.53,0.0,0.0,137.71,2939.52,13008.68,786.94,26.31
20120801,2012-08-01,91698.79,0.0,0.0,18382.0,73316.79,398.85,0.0,237.62,1.29,0.0,0.0,137.59,2920.21,12976.13,771.13,26.64
20120802,2012-08-02,91832.84,0.0,0.0,18382.0,73450.84,399.58,0.0,134.05,0.73,0.0,0.0,136.64,2909.77,12878.88,768.6,26.41
20120803,2012-08-03,92864.74,0.0,0.0,18382.0,74482.74,405.19,0.0,1031.91,5.61,0.0,0.0,139.35,2967.9,13096.17,788.48,26.93
20120804,2012-08-04,92909.06,0.0,0.0,18382.0,74527.06,405.43,0.0,44.32,0.24,0.0,0.0,139.44,2975.24,13103.28,790.44,26.98
20120805,2012-08-05,92953.26,0.0,0.0,18382.0,74571.26,405.68,0.0,44.2,0.24,0.0,0.0,139.53,2982.57,13110.4,792.39,27.03
20120806,2012-08-06,93630.32,0.0,0.0,18382.0,75248.32,409.36,0.0,677.06,3.68,0.0,0.0,139.62,2989.91,13117.51,794.35,27.08
20120807,2012-08-07,93267.6,0.0,0.0,18382.0,74885.6,407.39,0.0,-362.72,-1.97,0.0,0.0,140.32,3015.86,13168.6,801.34,27.19
20120808,2012-08-08,92829.75,0.0,0.0,18382.0,74447.75,405.0,0.0,-437.85,-2.38,0.0,0.0,140.49,3011.25,13175.64,800.16,27.32
20120809,2012-08-09,93145.2,0.0,0.0,18382.0,74763.2,406.72,0.0,315.45,1.72,0.0,0.0,140.61,3018.64,13165.19,802.9,27.34
20120810,2012-08-10,93296.12,0.0,0.0,18382.0,74914.12,407.54,0.0,150.92,0.82,0.0,0.0,140.84,3020.86,13207.95,801.55,27.41
20120811,2012-08-11,93554.83,0.0,0.0,18382.0,75172.83,408.95,0.0,258.71,1.41,0.0,0.0,140.82,3021.41,13195.11,800.86,27.36
20120812,2012-08-12,93813.11,0.0,0.0,18382.0,75431.11,410.35,0.0,258.28,1.41,0.0,0.0,140.79,3021.97,13182.27,800.18,27.31
20120813,2012-08-13,94087.0,0.0,0.0,18382.0,75705.0,411.84,0.0,273.89,1.49,0.0,0.0,140.77,3022.52,13169.43,799.49,27.26
20120814,2012-08-14,94399.53,0.0,0.0,18382.0,76017.53,413.54,0.0,312.53,1.7,0.0,0.0,140.79,3016.98,13172.14,796.88,27.41
20120815,2012-08-15,94215.21,0.0,0.0,18382.0,75833.21,412.54,0.0,-184.32,-1.0,0.0,0.0,140.95,3030.93,13164.78,804.26,27.37
20120816,2012-08-16,94625.93,0.0,0.0,18382.0,76243.93,414.77,0.0,410.73,2.23,0.0,0.0,141.99,3062.39,13250.11,813.08,27.32
20120817,2012-08-17,96195.45,0.0,0.0,18382.0,77813.45,423.31,0.0,1569.52,8.54,0.0,0.0,142.18,3076.59,13275.2,819.89,27.43
20120818,2012-08-18,96980.2,0.0,0.0,18382.0,78598.2,427.58,0.0,784.75,4.27,0.0,0.0,142.18,3076.46,13274.01,818.76,27.39
20120819,2012-08-19,97766.54,0.0,0.0,18382.0,79384.54,431.86,0.0,786.34,4.28,0.0,0.0,142.19,3076.34,13272.83,817.64,27.34
20120820,2012-08-20,98329.78,0.0,0.0,18382.0,79947.78,434.92,0.0,563.25,3.06,0.0,0.0,142.19,3076.21,13271.64,816.51,27.3
20120821,2012-08-21,96897.23,0.0,0.0,18382.0,78515.23,427.13,0.0,-1432.56,-7.79,0.0,0.0,141.76,3067.26,13203.58,815.36,27.51
20120822,2012-08-22,97772.44,0.0,0.0,18382.0,79390.44,431.89,0.0,875.22,4.76,0.0,0.0,141.82,3073.67,13172.76,812.56,27.09
20120823,2012-08-23,97090.89,0.0,-13.0,18369.0,78721.89,428.56,0.0,-668.55,-3.33,0.0,0.0,140.66,3053.4,13057.46,806.0,27.1
20120824,2012-08-24,97291.61,10.0,0.0,18379.0,78912.61,429.36,0.0,190.72,0.8,0.0,0.0,141.51,3069.79,13157.97,809.19,27.08
20120825,2012-08-25,97902.94,0.0,0.0,18379.0,79523.94,432.69,0.0,611.33,3.33,0.0,0.0,141.52,3070.92,13146.87,809.59,27.07
20120826,2012-08-26,98515.68,0.0,0.0,18379.0,80136.68,436.02,0.0,612.74,3.33,0.0,0.0,141.53,3072.06,13135.77,810.0,27.07
20120827,2012-08-27,99081.86,0.0,0.0,18379.0,80702.86,439.1,0.0,566.18,3.08,0.0,0.0,141.54,3073.19,13124.67,810.4,27.06
20120828,2012-08-28,98782.28,0.0,0.0,18379.0,80403.28,437.47,0.0,-299.57,-1.63,0.0,0.0,141.4,3077.14,13102.99,814.28,27.06
20120829,2012-08-29,98600.91,0.0,0.0,18379.0,80221.91,436.49,0.0,-181.38,-0.99,0.0,0.0,141.51,3081.19,13107.48,817.84,26.93
20120830,2012-08-30,97525.58,0.0,0.0,18379.0,79146.58,430.64,0.0,-1075.33,-5.85,0.0,0.0,140.49,3048.71,13000.71,808.64,26.86
20120831,2012-08-31,97565.54,0.0,0.0,18379.0,79186.54,430.85,0.0,39.96,0.22,0.0,0.0,141.16,3066.96,13090.84,812.09,26.77
20120901,2012-09-01,97702.61,0.0,0.0,18379.0,79323.61,431.6,0.0,137.07,0.75,0.0,0.0,141.13,3068.98,13077.11,814.6,26.83
20120902,2012-09-02,97839.24,0.0,0.0,18379.0,79460.24,432.34,0.0,136.63,0.74,0.0,0.0,141.1,3071.01,13063.39,817.12,26.89
20120903,2012-09-03,98092.45,0.0,0.0,18379.0,79713.45,433.72,0.0,253.21,1.38,0.0,0.0,141.06,3073.04,13049.67,819.63,26.94
20120904,2012-09-04,98392.83,0.0,0.0,18379.0,80013.83,435.35,0.0,300.38,1.63,0.0,0.0,141.03,3075.06,13035.94,822.14,26.59
20120905,2012-09-05,97595.82,0.0,0.0,18379.0,79216.82,431.02,0.0,-797.01,-4.34,0.0,0.0,140.91,3069.27,13047.48,821.23,26.56
20120906,2012-09-06,98545.69,0.0,0.0,18379.0,80166.69,436.19,0.0,949.86,5.17,0.0,0.0,143.77,3135.81,13292.0,837.95,27.08
20120907,2012-09-07,99084.96,0.0,0.0,18379.0,80705.96,439.12,0.0,539.27,2.93,0.0,0.0,144.33,3136.42,13306.64,842.27,27.17
20120908,2012-09-08,98226.36,0.0,0.0,18379.0,79847.36,434.45,0.0,-858.59,-4.67,0.0,0.0,144.06,3125.62,13289.19,841.3,27.18
20120909,2012-09-09,97370.45,0.0,0.0,18379.0,78991.45,429.79,0.0,-855.91,-4.66,0.0,0.0,143.78,3114.82,13271.74,840.34,27.19
20120910,2012-09-10,96727.88,0.0,-27.0,18352.0,78375.88,427.07,0.0,-615.58,-2.72,0.0,0.0,143.51,3104.02,13254.29,839.37,27.19
20120911,2012-09-11,96086.21,0.0,0.0,18352.0,77734.21,423.57,0.0,-641.67,-3.5,0.0,0.0,143.91,3104.53,13323.36,841.92,27.19
20120912,2012-09-12,97000.31,0.0,0.0,18352.0,78648.31,428.55,0.0,914.1,4.98,0.0,0.0,144.39,3114.31,13333.35,845.12,27.16
20120913,2012-09-13,98509.41,0.0,0.0,18352.0,80157.41,436.78,0.0,1509.1,8.22,0.0,0.0,146.59,3155.83,13539.86,856.12,27.34
20120914,2012-09-14,99495.58,0.0,0.0,18352.0,81143.58,442.15,0.0,986.17,5.37,0.0,0.0,147.24,3183.95,13593.37,864.7,27.73
20120915,2012-09-15,99687.9,0.0,0.0,18352.0,81335.9,443.2,0.0,192.32,1.05,0.0,0.0,147.07,3182.19,13579.95,862.77,27.69
20120916,2012-09-16,99879.64,0.0,0.0,18352.0,81527.64,444.24,0.0,191.74,1.04,0.0,0.0,146.91,3180.43,13566.52,860.83,27.66
20120917,2012-09-17,100085.35,0.0,0.0,18352.0,81733.35,445.36,0.0,205.71,1.12,0.0,0.0,146.74,3178.67,13553.1,858.9,27.63
20120918,2012-09-18,100368.2,0.0,0.0,18352.0,82016.2,446.91,0.0,282.85,1.54,0.0,0.0,146.62,3177.8,13564.64,856.93,27.64
20120919,2012-09-19,100483.39,0.0,0.0,18352.0,82131.39,447.53,0.0,115.19,0.63,0.0,0.0,146.7,3182.62,13577.96,856.08,27.69
20120920,2012-09-20,100141.03,10.0,0.0,18362.0,81779.03,445.37,0.0,-352.36,-2.16,0.0,0.0,146.71,3175.96,13596.93,851.51,27.5
20120921,2012-09-21,100343.93,10.0,0.0,18372.0,81971.93,446.18,0.0,192.89,0.81,0.0,0.0,145.87,3179.96,13579.47,855.51,27.52
20120922,2012-09-22,99957.14,0.0,0.0,18372.0,81585.14,444.07,0.0,-386.78,-2.11,0.0,0.0,145.8,3173.57,13572.62,854.26,27.49
20120923,2012-09-23,99570.5,0.0,0.0,18372.0,81198.5,441.97,0.0,-386.64,-2.1,0.0,0.0,145.72,3167.17,13565.77,853.01,27.46
20120924,2012-09-24,99232.14,0.0,0.0,18372.0,80860.14,440.13,0.0,-338.36,-1.84,0.0,0.0,145.65,3160.78,13558.92,851.76,27.43
20120925,2012-09-25,97373.3,0.0,0.0,18372.0,79001.3,430.01,0.0,-1858.84,-10.12,0.0,0.0,144.1,3117.73,13457.55,839.12,27.55
20120926,2012-09-26,96303.83,0.0,0.0,18372.0,77931.83,424.19,0.0,-1069.47,-5.82,0.0,0.0,143.29,3093.7,13413.51,833.93,26.88
20120927,2012-09-27,97992.35,0.0,0.0,18372.0,79620.35,433.38,0.0,1688.52,9.19,0.0,0.0,144.64,3136.6,13485.97,843.54,26.91
20120928,2012-09-28,96398.33,0.0,0.0,18372.0,78026.33,424.7,0.0,-1594.02,-8.68,0.0,0.0,143.97,3116.23,13437.13,837.45,26.71
20120929,2012-09-29,96355.27,0.0,0.0,18372.0,77983.27,424.47,0.0,-43.06,-0.23,0.0,0.0,144.1,3115.33,13463.12,838.4,26.84
20120930,2012-09-30,96311.85,0.0,0.0,18372.0,77939.85,424.23,0.0,-43.43,-0.24,0.0,0.0,144.22,3114.43,13489.12,839.36,26.96
20121001,2012-10-01,96041.88,0.0,0.0,18372.0,77669.88,422.76,0.0,-269.96,-1.47,0.0,0.0,144.35,3113.53,13515.11,840.31,27.09
20121002,2012-10-02,96192.84,0.0,0.0,18372.0,77820.84,423.58,0.0,150.95,0.82,0.0,0.0,144.5,3120.04,13482.36,840.51,27.05
20121003,2012-10-03,97597.49,0.0,0.0,18372.0,79225.49,431.23,0.0,1404.66,7.65,0.0,0.0,145.09,3135.23,13494.61,838.78,27.07
20121004,2012-10-04,96654.87,0.0,0.0,18372.0,78282.87,426.1,0.0,-942.62,-5.13,0.0,0.0,146.13,3149.46,13575.36,844.65,27.09
20121005,2012-10-05,95155.95,0.0,0.0,18372.0,76783.95,417.94,0.0,-1498.93,-8.16,0.0,0.0,146.14,3136.19,13610.15,842.86,27.3
20121006,2012-10-06,94643.0,0.0,0.0,18372.0,76271.0,415.15,0.0,-512.95,-2.79,0.0,0.0,145.97,3128.24,13601.32,841.38,27.27
20121007,2012-10-07,94129.08,0.0,0.0,18372.0,75757.08,412.35,0.0,-513.92,-2.8,0.0,0.0,145.81,3120.3,13592.48,839.89,27.23
20121008,2012-10-08,93754.68,0.0,-206.0,18166.0,75588.68,416.1,0.0,-168.4,3.75,0.0,0.0,145.64,3112.35,13583.65,838.41,27.2
20121009,2012-10-09,94640.38,45.0,0.0,18211.0,76429.38,419.69,0.0,840.69,3.59,0.0,0.0,144.2,3065.02,13473.53,827.92,27.01
20121010,2012-10-10,95163.63,0.0,0.0,18211.0,76952.63,422.56,0.0,523.25,2.87,0.0,0.0,143.28,3051.78,13344.97,826.75,26.92
20121011,2012-10-11,93530.15,0.0,0.0,18211.0,75319.15,413.59,0.0,-1633.48,-8.97,0.0,0.0,143.36,3049.41,13326.39,829.78,27.14
20121012,2012-10-12,93656.07,0.0,0.0,18211.0,75445.07,414.28,0.0,125.92,0.69,0.0,0.0,142.89,3044.11,13328.85,823.09,26.99
20121013,2012-10-13,93889.77,0.0,0.0,18211.0,75678.77,415.57,0.0,233.71,1.28,0.0,0.0,143.29,3050.8,13360.64,824.82,27.01
20121014,2012-10-14,94161.02,42.0,0.0,18253.0,75908.02,415.87,0.0,229.25,0.3,0.0,0.0,143.68,3057.49,13392.44,826.55,27.03
20121015,2012-10-15,94297.75,0.0,0.0,18253.0,76044.75,416.62,0.0,136.72,0.75,0.0,0.0,144.08,3064.18,13424.23,828.28,27.05
20121016,2012-10-16,96086.56,0.0,0.0,18253.0,77833.56,426.42,0.0,1788.81,9.8,0.0,0.0,145.54,3101.17,13551.78,835.44,27.37
20121017,2012-10-17,95521.01,0.0,0.0,18253.0,77268.01,423.32,0.0,-565.55,-3.1,0.0,0.0,146.2,3104.12,13557.0,842.52,27.52
20121018,2012-10-18,94461.62,0.0,0.0,18253.0,76208.62,417.51,0.0,-1059.39,-5.8,0.0,0.0,145.82,3072.87,13548.94,837.12,27.57
20121019,2012-10-19,91490.92,0.0,0.0,18253.0,73237.92,401.24,0.0,-2970.69,-16.28,0.0,0.0,143.39,3005.62,13343.51,821.0,27.46
20121020,2012-10-20,92570.27,0.0,0.0,18253.0,74317.27,407.15,0.0,1079.34,5.91,0.0,0.0,143.4,3009.4,13344.3,820.84,27.43
20121021,2012-10-21,93652.27,0.0,0.0,18253.0,75399.27,413.08,0.0,1082.0,5.93,0.0,0.0,143.4,3013.18,13345.1,820.68,27.41
20121022,2012-10-22,94489.25,0.0,0.0,18253.0,76236.25,417.66,0.0,836.99,4.59,0.0,0.0,143.41,3016.96,13345.89,820.52,27.38
20121023,2012-10-23,92156.11,0.0,0.0,18253.0,73903.11,404.88,0.0,-2333.14,-12.78,0.0,0.0,141.42,2990.46,13102.53,816.2,27.0
20121024,2012-10-24,92101.58,0.0,0.0,18253.0,73848.58,404.58,0.0,-54.54,-0.3,0.0,0.0,141.02,2981.7,13077.34,813.65,27.12
20121025,2012-10-25,90835.54,0.0,0.0,18253.0,72582.54,397.65,0.0,-1266.04,-6.94,0.0,0.0,141.43,2986.12,13103.68,816.82,27.03
20121026,2012-10-26,90147.26,0.0,0.0,18253.0,71894.26,393.88,0.0,-688.28,-3.77,0.0,0.0,141.35,2987.95,13107.21,813.25,27.08
20121027,2012-10-27,89957.05,0.0,0.0,18253.0,71704.05,392.83,0.0,-190.2,-1.04,0.0,0.0,141.35,2985.81,13105.06,814.35,27.06
20121028,2012-10-28,89766.72,0.0,0.0,18253.0,71513.72,391.79,0.0,-190.33,-1.04,0.0,0.0,141.35,2983.66,13102.91,815.44,27.03
20121029,2012-10-29,89576.25,0.0,0.0,18253.0,71323.25,390.75,0.0,-190.47,-1.04,0.0,0.0,141.35,2981.52,13100.76,816.54,27.01
20121030,2012-10-30,89824.01,25.0,0.0,18278.0,71546.01,391.43,0.0,222.75,0.68,0.0,0.0,141.35,2979.37,13098.61,817.63,27.23
20121031,2012-10-31,89236.63,0.0,0.0,18278.0,70958.63,388.22,0.0,-587.37,-3.21,0.0,0.0,141.35,2977.23,13096.46,818.73,26.97
20121101,2012-11-01,89287.56,0.0,0.0,18278.0,71009.56,388.5,0.0,50.93,0.28,0.0,0.0,142.83,3020.06,13232.62,827.85,27.31
20121102,2012-11-02,86870.19,0.0,0.0,18278.0,68592.19,375.27,0.0,-2417.38,-13.23,0.0,0.0,141.56,2982.13,13093.16,814.37,27.32
20121103,2012-11-03,87366.55,0.0,0.0,18278.0,69088.55,377.99,0.0,496.36,2.72,0.0,0.0,141.66,2987.97,13099.59,816.09,27.29
20121104,2012-11-04,87865.32,0.0,0.0,18278.0,69587.32,380.72,0.0,498.77,2.73,0.0,0.0,141.75,2993.82,13106.01,817.82,27.26
20121105,2012-11-05,88366.5,0.0,0.0,18278.0,70088.5,383.46,0.0,501.19,2.74,0.0,0.0,141.85,2999.66,13112.44,819.54,27.24
20121106,2012-11-06,88486.73,0.0,0.0,18278.0,70208.73,384.12,0.0,120.23,0.66,0.0,0.0,142.96,3011.93,13245.68,825.64,27.4
20121107,2012-11-07,85079.29,25.0,0.0,18303.0,66776.29,364.84,0.0,-3432.45,-19.28,0.0,0.0,139.72,2937.29,12932.73,804.52,27.02
20121108,2012-11-08,82512.96,0.0,0.0,18303.0,64209.96,350.82,0.0,-2566.32,-14.02,0.0,0.0,138.04,2895.58,12811.32,793.65,26.97
20121109,2012-11-09,83640.8,0.0,0.0,18303.0,65337.8,356.98,0.0,1127.83,6.16,0.0,0.0,138.16,2904.87,12815.39,795.02,26.95
20121110,2012-11-10,83619.65,0.0,0.0,18303.0,65316.65,356.86,0.0,-21.15,-0.12,0.0,0.0,138.2,2904.66,12815.29,794.6,26.95
20121111,2012-11-11,83598.38,0.0,0.0,18303.0,65295.38,356.75,0.0,-21.27,-0.12,0.0,0.0,138.23,2904.46,12815.18,794.18,26.94
